area,perimeter,eccentricity,solidity,extent,circularity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,h_mean,h_std,s_mean,s_std,v_mean,v_std,h_hist_0,h_hist_1,h_hist_2,h_hist_3,h_hist_4,h_hist_5,h_hist_6,h_hist_7,h_hist_8,h_hist_9,h_hist_10,h_hist_11,h_hist_12,h_hist_13,h_hist_14,h_hist_15,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25
80128.0,1211.9158723275377,0.37639171144735056,0.960525527145443,0.7951099468127332,0.6855659195266641,0.7934710259895197,3.8226268981913276,5.728888536881982,6.608747770427059,9.999856628474634,-8.527585688980936,-9.999290575996328,36.26889476837061,3.356148528268454,170.6093001198083,18.313894899097345,177.7667731629393,29.55791764347065,0.0,0.0013852835447674347,0.13606978818557963,0.85725339360428,0.0031699281114498054,0.0005366413731981955,0.0006115215648072459,0.00012480031934841753,0.0006364816286769294,0.00021216054289230983,0.0,0.0,0.0,0.0,0.0,0.0,179.67817948307984,0.8026340360382588,0.5665201075206157,0.9860694160045538,0.02050469248996231,0.01150658945571835,0.009996505590054662,0.008935702874505791,0.009048023162034494,0.011119708465341702,0.011169628593132239,0.01632388178750499,0.02456070287294329,0.0349815295492175,0.04892172523472444,0.0818190894486871,0.09680760781779528,0.10566843050061527,0.06841553513692841,0.04673771964388852,0.03483176916584589,0.02976487619510658,0.020379892170485973,0.01875748801729358,0.017185003991891722,0.015475239615065894,0.013465954471496856,0.007700179711690046,0.04717452076205571,0.1887480031760134
42443.0,848.7077195258244,0.3827797265548675,0.9762397644677523,0.8066864332687117,0.7404566414567036,0.7896264946855664,3.7834326734628894,3.7529017367190667,5.838785513155044,-9.915923038484884,-7.778831244818329,9.962447152957616,40.11394105034988,3.267896219770504,158.8287350093066,29.597303572084652,191.98171665527883,27.381164981567434,0.00035341516818144337,0.0010602455045443302,0.008411281002718353,0.9256650085008366,0.06311994903720579,0.0013900996615136773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.63016948196187,0.8168865159928527,0.659469523694727,0.9882425481068229,0.03995947505667365,0.016045048651883703,0.013995240674330278,0.01663407393278986,0.015126169213670099,0.01562095044963127,0.01479631505636265,0.019296468202485685,0.022053106517126497,0.027801993258770585,0.04038357325892609,0.06090521404569658,0.07047098460761256,0.06531112314687464,0.0406427443825248,0.03176024314645996,0.02438564662951488,0.022335838651961454,0.01825978370809085,0.01833046674179959,0.019390712247430674,0.02028603067440803,0.01990905449462809,0.014254411797928987,0.050703296180401945,0.28134203517201656
10244.0,403.1198410471445,0.33602801758946915,0.9508074995359198,0.7813882532418002,0.7921566741440526,0.7841162341540306,4.01431306466947,3.5649110038513063,5.365853646100956,-9.681498918762315,-7.74053177840097,-9.698508537096412,33.8816868410777,0.8402578379423561,155.09820382663023,26.399118033213004,202.25283092541974,13.054713086330766,0.0,0.0,0.3473252631781775,0.6526747356968227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.8716259101369,0.8399889699218046,0.6555437300713869,0.9745351312838978,0.022452167119972666,0.017766497460152287,0.009566575555466614,0.00819992190468567,0.008297540022598594,0.009761811791292464,0.010152284262944162,0.016595080045197188,0.020890277233365874,0.03133541585004881,0.052420929319240535,0.09410386566805935,0.09781335414875048,0.10923467394456267,0.06520890276583366,0.04841858648481062,0.03387348691578485,0.03055447090674541,0.021671222176669266,0.020890277233365874,0.01786411557806521,0.015423662630242092,0.010640374852508785,0.005564232721036705,0.03582584927404334,0.18547442403455683
24909.0,605.8132752230961,0.35112842500062375,0.9763257946929017,0.7397540983606558,0.8528812856761264,0.7912387694490428,3.9474069952181283,3.8821447922431167,5.963860146307784,-9.96053237981455,-8.034983397054575,9.96328485370584,37.43638845397246,1.4952446133339716,138.97149624633667,31.15847052621061,216.7450720623068,25.426099569279263,0.0,0.0,0.0,0.999999998875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.01070694782203,0.8139468487772314,0.5262670873846239,0.9817153247267644,0.014131438434493557,0.012485447025930387,0.006102212051258582,0.005218997149102734,0.005098558753354209,0.00658396563425268,0.007427034404492352,0.012244570234433339,0.01991248143042274,0.03392348146916777,0.05491990846132723,0.09920109196486812,0.11477779114834398,0.11433618369726604,0.08382512344097313,0.057087799584800675,0.0393030631459352,0.03255851298401782,0.018065759362278694,0.01746356738353607,0.014532899753655305,0.013810269379164157,0.010237263638624594,0.006102212051258582,0.0391424786182705,0.1615078886987715
35481.0,1193.2001435749994,0.850755868593241,0.7736976384133976,0.535821075840406,0.3131692568001766,0.608299232754362,1.7092259659770634,2.3908861112219144,2.90574197856099,5.5856827777658005,3.780736893941218,5.987878869737804,49.930357092528396,69.94325749269618,157.9131647924241,28.600923704488352,149.01358473549223,26.378595798229906,0.548011611232082,0.0012964685309954623,0.012147346453457485,0.21245173449225643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260928381662087,207.99513268392997,0.6368801198195475,0.53850070881862,0.9601324225998842,0.06597897465589751,0.025929370646486854,0.024604718015633718,0.022209069640686564,0.018516952733415068,0.01840421633929991,0.016628618131986135,0.016825906821687664,0.017474141087849834,0.02099715340394859,0.02432287703034582,0.027958625740559736,0.029959696736103828,0.03184803133753276,0.025224768183267098,0.02057439192601674,0.019052450605462075,0.017361404693734678,0.016882275018745247,0.01784053436872411,0.021870860458341083,0.023195513089194215,0.023082776695079056,0.018037823058425637,0.054282573766449654,0.3809362757151264
26515.0,613.8132752230961,0.32238187819105923,0.9903264360947187,0.770695267992094,0.8843596959599402,0.7972751129550887,4.116775872606681,5.954992735845148,9.078292976881809,9.999999908958475,9.97637807240498,9.999999995651534,35.743918536677356,0.6863120336859132,131.7319630397888,24.294005069260457,203.64416368093532,15.491382802709873,0.0,0.0,0.0056194606763105785,0.9943805381986895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.31332350503214,0.7421222812275374,0.4278057426037484,0.9780289592658009,0.01927211012441637,0.012822930415462949,0.008372619271272865,0.007014897227282672,0.006222892701621725,0.007316613237058271,0.0071657552321704706,0.010673203845811807,0.018216104090201777,0.03171789552765982,0.04921742409464455,0.09907599471006226,0.12004525738946636,0.1244578540324345,0.06939468224838773,0.04672826701399586,0.03137846501666228,0.025570431828481996,0.016141806522994535,0.015198943992445788,0.015236658493667739,0.014293795963118992,0.014633226474116542,0.006788610219950973,0.0503111446300811,0.1727324155965303
21347.0,727.3696244092002,0.4561456129568857,0.9537148728946075,0.7731058959872519,0.5070331947915844,0.7848289269110522,3.4398863780348585,4.5026106954810725,5.458226086562283,9.92059806352934,7.328809208789464,9.884733936968539,118.59675832669696,83.15620237440406,147.52700613669367,31.159005849387917,188.20283880638965,28.263452933477193,0.33227151318781917,0.0024827844634082072,4.6844989875626556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651988562338971,352.9066435601582,0.5967855576535006,0.4819459968829272,0.9532539510862761,0.06979903498622757,0.021923455284264766,0.019206445868693495,0.01934698083846442,0.017660561201213284,0.017285801281824144,0.017145266312053216,0.016817351382587716,0.01934698083846442,0.02234506019357755,0.02670164425647632,0.035367967392350215,0.04572071016547524,0.04131728111265283,0.03143298823876423,0.025624209488232536,0.021173935445486486,0.01925329085861714,0.01812901110044971,0.01845692602991521,0.020705485546250058,0.020330725626860918,0.019815430737700847,0.015084086755412939,0.04839087459112287,0.3516184943668618
68579.0,1117.4183976444792,0.3866053804053285,0.9755608347440147,0.7756401556279406,0.6901911354930299,0.7927889585915577,3.7711012937679835,3.9493520042077246,6.566041395584757,9.999817297996936,8.782277597913327,9.99353750984534,164.6474285131017,44.84596483400029,131.15969903323176,40.0136765898721,169.41148164890126,42.61527031056656,0.0687090799617813,0.001574826111178349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8326893006605515e-05,0.9296577659090337,151.0540641585258,0.643868312025363,0.5303970029739182,0.9802647109885616,0.0675571238941469,0.018970821969843538,0.01888333163024395,0.0210705901202336,0.021230989076166173,0.022659997956292744,0.020472739466303094,0.020108196384638156,0.01927703815844209,0.020895609441034427,0.023578646522088395,0.026976188043205646,0.028346870030265824,0.02632001049620875,0.022105892472162034,0.019379110221308272,0.017556394812983565,0.017264760347651613,0.016316948335322767,0.017439741026850787,0.01832922614611324,0.021960075239496057,0.024366059578484665,0.021230989076166173,0.05858936408518934,0.3891132853691582
123624.0,1646.4276323604686,0.2348675596776897,0.9639373406420323,0.7481934273437028,0.5730959811056439,0.7939478928528603,4.682368073573613,4.200266240933117,6.596502363933189,9.999541823224751,9.123972168638899,-9.995654034287547,158.58412605966478,53.471565205432576,165.5436484824953,32.808230841402676,200.12707888435904,23.68626290901038,0.09125250750104248,0.015563321020477416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8931841703534801,175.34459658213297,0.5891754786570281,0.38511387536850894,0.974577540218258,0.0475797579710396,0.016606807737936807,0.01797385620735294,0.019793891151841877,0.020473370864451078,0.021897042643251312,0.022107357792392254,0.023312625377853814,0.025092215101354107,0.027923380570559115,0.03279298517759173,0.04419853749638905,0.04819452533006698,0.04263735196622743,0.03469391056405795,0.0280042710125364,0.024218598327999417,0.02230149485313774,0.02104769300248981,0.022083090659799066,0.021977933085228597,0.022341940074126383,0.021290364328421664,0.01545007441766162,0.05071021807556057,0.30529670611067267
78628.0,1348.337228564847,0.28628708072136033,0.942126578638357,0.7446609021773102,0.5434881023612564,0.7907988007092353,4.32010488160159,4.3091568816383905,5.836232137707214,-9.950390674298742,-7.994343133272387,9.989805458790675,45.73907513862746,75.02548844211765,164.1496413491377,32.01571559677056,193.2900875006359,25.574229445054094,0.7353105755577785,0.019903851023037277,0.0033575825367935085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2414279897573908,173.2928341362918,0.635441182094973,0.4587321739959923,0.9772139424202951,0.05617591697052323,0.016800630816857866,0.017029556899146616,0.018695630053581425,0.020247240166871856,0.023770158210982096,0.023312306046404593,0.022549219105442084,0.023884621252126474,0.025957674108407953,0.029213511723181318,0.036780790554392845,0.038319682552000564,0.03629750215844992,0.0303962964816732,0.024367909648069393,0.021557206082190826,0.019865696696390604,0.01908989163974539,0.020438011902112484,0.021430024925363743,0.02408811110304981,0.021760695933114162,0.01626646995818411,0.05405199165151092,0.3376532532602267
